Date-Time,CO
2013-06-29,1745.5833333333333
2013-06-30,2441.375
2013-07-01,2020.6666666666667
2013-07-02,700.0
2013-07-03,929.1666666666666
2013-07-04,787.5
2013-07-05,683.3333333333334
2013-07-06,1141.5833333333333
2013-07-07,1212.4166666666667
2013-07-08,1162.375
2013-07-09,1212.3333333333333
2013-07-10,979.1666666666666
2013-07-11,1016.6666666666666
2013-07-12,1070.8333333333333
2013-07-13,1233.3333333333333
2013-07-14,1075.0
2013-07-15,1187.5
2013-07-16,841.6666666666666
2013-07-17,1025.0
2013-07-18,1575.0
2013-07-19,1295.8333333333333
2013-07-20,1175.0
2013-07-21,1104.1666666666667
2013-07-22,1445.8333333333333
2013-07-23,908.3333333333334
2013-07-24,870.8333333333334
2013-07-25,1120.8333333333333
2013-07-26,1962.5
2013-07-27,1779.1666666666667
2013-07-28,1458.3333333333333
2013-07-29,1370.8333333333333
2013-07-30,1450.0
2013-07-31,900.0
2013-08-01,862.5
2013-08-02,1383.3333333333333
2013-08-03,866.6666666666666
2013-08-04,1175.0
2013-08-05,900.0
2013-08-06,1420.8333333333333
2013-08-07,787.5
2013-08-08,1179.1666666666667
2013-08-09,1070.8333333333333
2013-08-10,1445.8333333333333
2013-08-11,1733.3333333333333
2013-08-12,1000.0
2013-08-13,1350.0
2013-08-14,908.3333333333334
2013-08-15,1145.8333333333333
2013-08-16,1508.3333333333333
2013-08-17,687.5
2013-08-18,475.0
2013-08-19,666.6666666666666
2013-08-20,1341.6666666666667
2013-08-21,1229.1666666666667
2013-08-22,1366.6666666666667
2013-08-23,1008.3333333333334
2013-08-24,929.1666666666666
2013-08-25,783.3333333333334
2013-08-26,1008.3333333333334
2013-08-27,1212.5
2013-08-28,1966.6666666666667
2013-08-29,908.3333333333334
2013-08-30,375.0
2013-08-31,554.1666666666666
2013-09-01,1008.3333333333334
2013-09-02,1112.5
2013-09-03,1429.1666666666667
2013-09-04,1258.3333333333333
2013-09-05,791.6666666666666
2013-09-06,1741.6666666666667
2013-09-07,1570.8333333333333
2013-09-08,1466.6666666666667
2013-09-09,979.1666666666666
2013-09-10,1075.0
2013-09-11,1200.0
2013-09-12,1741.6666666666667
2013-09-13,1366.6666666666667
2013-09-14,1258.3333333333333
2013-09-15,720.8333333333334
2013-09-16,1262.5
2013-09-17,2475.0
2013-09-18,2458.3333333333335
2013-09-19,1704.0
2013-09-20,1083.2916666666667
2013-09-21,1045.8333333333333
2013-09-22,1162.5
2013-09-23,704.1666666666666
2013-09-24,450.0
2013-09-25,500.0
2013-09-26,950.0
2013-09-27,2120.8333333333335
2013-09-28,1420.8333333333333
2013-09-29,1841.6666666666667
2013-09-30,1458.3333333333333
2013-10-01,991.6666666666666
2013-10-02,462.5
2013-10-03,1562.5
2013-10-04,2483.3333333333335
2013-10-05,2745.8333333333335
2013-10-06,2762.5
2013-10-07,1404.1666666666667
2013-10-08,1104.1666666666667
2013-10-09,1783.3333333333333
2013-10-10,929.1666666666666
2013-10-11,1029.1666666666667
2013-10-12,1083.3333333333333
2013-10-13,1195.8333333333333
2013-10-14,833.3333333333334
2013-10-15,450.0
2013-10-16,908.3333333333334
2013-10-17,1783.3333333333333
2013-10-18,2504.1666666666665
2013-10-19,933.3333333333334
2013-10-20,766.6666666666666
2013-10-21,1354.1666666666667
2013-10-22,1762.5
2013-10-23,712.5
2013-10-24,604.1666666666666
2013-10-25,716.6666666666666
2013-10-26,933.3333333333334
2013-10-27,2162.5
2013-10-28,3029.1666666666665
2013-10-29,975.0
2013-10-30,1295.8333333333333
2013-10-31,1741.6666666666667
2013-11-01,2083.3333333333335
2013-11-02,2125.0
2013-11-03,716.6666666666666
2013-11-04,883.3333333333334
2013-11-05,2604.1666666666665
2013-11-06,1754.1666666666667
2013-11-07,850.0
2013-11-08,2425.0
2013-11-09,1683.3333333333333
2013-11-10,462.5
2013-11-11,700.0
2013-11-12,1429.1666666666667
2013-11-13,3016.6666666666665
2013-11-14,1379.1666666666667
2013-11-15,3187.5
2013-11-16,1008.3333333333334
2013-11-17,479.1666666666667
2013-11-18,429.1666666666667
2013-11-19,804.1666666666666
2013-11-20,1875.0
2013-11-21,2487.5
2013-11-22,2691.6666666666665
2013-11-23,3825.0
2013-11-24,1575.0
2013-11-25,729.1666666666666
2013-11-26,900.0
2013-11-27,391.6666666666667
2013-11-28,766.6666666666666
2013-11-29,2979.1666666666665
2013-11-30,1104.1666666666667
2013-12-01,3000.0
2013-12-02,3245.8333333333335
2013-12-03,2208.3333333333335
2013-12-04,3929.1666666666665
2013-12-05,1491.6666666666667
2013-12-06,3333.3333333333335
2013-12-07,5104.166666666667
2013-12-08,3750.0
2013-12-09,500.0
2013-12-10,1112.5
2013-12-11,929.1666666666666
2013-12-12,1008.3333333333334
2013-12-13,1600.0
2013-12-14,1604.1666666666667
2013-12-15,1291.6666666666667
2013-12-16,3208.3333333333335
2013-12-17,1820.8333333333333
2013-12-18,1025.0
2013-12-19,1312.5
2013-12-20,1187.5
2013-12-21,1545.8333333333333
2013-12-22,3333.3333333333335
2013-12-23,3183.3333333333335
2013-12-24,6304.166666666667
2013-12-25,3712.5
2013-12-26,483.3333333333333
2013-12-27,779.1666666666666
2013-12-28,1012.5
2013-12-29,2537.5
2013-12-30,1262.5
2013-12-31,1616.6666666666667
2014-01-01,2645.8333333333335
2014-01-02,3866.6666666666665
2014-01-03,1375.0
2014-01-04,2508.3333333333335
2014-01-05,1758.3333333333333
2014-01-06,2091.6666666666665
2014-01-07,1691.6666666666667
2014-01-08,500.0
2014-01-09,766.6666666666666
2014-01-10,1933.3333333333333
2014-01-11,3458.3333333333335
2014-01-12,816.6666666666666
2014-01-13,2804.1666666666665
2014-01-14,2920.8333333333335
2014-01-15,3283.3333333333335
2014-01-16,5108.333333333333
2014-01-17,2500.0
2014-01-18,1454.1666666666667
2014-01-19,3095.8333333333335
2014-01-20,341.6666666666667
2014-01-21,1154.1666666666667
2014-01-22,2875.0
2014-01-23,4720.833333333333
2014-01-24,2562.5
2014-01-25,962.5
2014-01-26,1070.8333333333333
2014-01-27,1808.3333333333333
2014-01-28,1070.8333333333333
2014-01-29,2462.5
2014-01-30,1291.6666666666667
2014-01-31,1650.0
2014-02-01,2137.5
2014-02-02,1416.6666666666667
2014-02-03,404.1666666666667
2014-02-04,850.0
2014-02-05,1895.8333333333333
2014-02-06,2466.6666666666665
2014-02-07,1750.0
2014-02-08,1291.6666666666667
2014-02-09,704.1666666666666
2014-02-10,904.1666666666666
2014-02-11,2500.0
2014-02-12,2445.8333333333335
2014-02-13,2937.5
2014-02-14,3237.5
2014-02-15,3962.5
2014-02-16,2604.1666666666665
2014-02-17,1000.0
2014-02-18,1000.0
2014-02-19,1000.0
2014-02-20,1891.6666666666667
2014-02-21,2358.3333333333335
2014-02-22,3162.5
2014-02-23,3495.8333333333335
2014-02-24,4795.833333333333
2014-02-25,4158.333333333333
2014-02-26,2441.6666666666665
2014-02-27,558.3333333333334
2014-02-28,1441.6666666666667
2014-03-01,1295.8333333333333
2014-03-02,2904.1666666666665
2014-03-03,4745.833333333333
2014-03-04,1091.6666666666667
2014-03-05,612.5
2014-03-06,541.6666666666666
2014-03-07,1137.5
2014-03-08,2520.8333333333335
2014-03-09,1675.0
2014-03-10,2016.6666666666667
2014-03-11,2366.6666666666665
2014-03-12,400.0
2014-03-13,591.6666666666666
2014-03-14,525.0
2014-03-15,1683.3333333333333
2014-03-16,2250.0
2014-03-17,1187.5
2014-03-18,608.3333333333334
2014-03-19,766.6666666666666
2014-03-20,358.3333333333333
2014-03-21,670.8333333333334
2014-03-22,958.3333333333334
2014-03-23,1554.1666666666667
2014-03-24,2170.8333333333335
2014-03-25,1854.1666666666667
2014-03-26,2233.3333333333335
2014-03-27,2475.0
2014-03-28,1775.0
2014-03-29,645.8333333333334
2014-03-30,695.8333333333334
2014-03-31,1850.0
2014-04-01,1195.8333333333333
2014-04-02,1741.6666666666667
2014-04-03,983.3333333333334
2014-04-04,650.0
2014-04-05,470.8333333333333
2014-04-06,733.3333333333334
2014-04-07,875.0
2014-04-08,1583.3333333333333
2014-04-09,1045.8333333333333
2014-04-10,1495.8333333333333
2014-04-11,1125.0
2014-04-12,1612.5
2014-04-13,1375.0
2014-04-14,2166.6666666666665
2014-04-15,879.1666666666666
2014-04-16,820.8333333333334
2014-04-17,1508.3333333333333
2014-04-18,1687.5
2014-04-19,879.1666666666666
2014-04-20,779.1666666666666
2014-04-21,666.6666666666666
2014-04-22,758.3333333333334
2014-04-23,1037.5
2014-04-24,1041.6666666666667
2014-04-25,1220.8333333333333
2014-04-26,312.5
2014-04-27,745.8333333333334
2014-04-28,787.5
2014-04-29,1037.5
2014-04-30,1016.6666666666666
2014-05-01,945.8333333333334
2014-05-02,383.3333333333333
2014-05-03,495.8333333333333
2014-05-04,316.6666666666667
2014-05-05,458.3333333333333
2014-05-06,975.0
2014-05-07,875.0
2014-05-08,1208.3333333333333
2014-05-09,1454.1666666666667
2014-05-10,1333.3333333333333
2014-05-11,875.0
2014-05-12,745.8333333333334
2014-05-13,754.1666666666666
2014-05-14,312.5
2014-05-15,658.3333333333334
2014-05-16,758.3333333333334
2014-05-17,1200.0
2014-05-18,1183.3333333333333
2014-05-19,1108.3333333333333
2014-05-20,1116.6666666666667
2014-05-21,1641.6666666666667
2014-05-22,1529.1666666666667
2014-05-23,912.5
2014-05-24,1191.6666666666667
2014-05-25,600.0
2014-05-26,650.0
2014-05-27,458.3333333333333
2014-05-28,791.6666666666666
2014-05-29,762.5
2014-05-30,1879.1666666666667
2014-05-31,2300.0
2014-06-01,729.1666666666666
2014-06-02,583.3333333333334
2014-06-03,887.5
2014-06-04,1162.5
2014-06-05,1075.0
2014-06-06,1254.1666666666667
2014-06-07,425.0
2014-06-08,912.5
2014-06-09,745.8333333333334
2014-06-10,1358.3333333333333
2014-06-11,870.8333333333334
2014-06-12,687.5
2014-06-13,1137.5
2014-06-14,758.3333333333334
2014-06-15,1533.3333333333333
2014-06-16,1191.6666666666667
2014-06-17,1020.8333333333334
2014-06-18,920.8333333333334
2014-06-19,1420.8333333333333
2014-06-20,1000.0
2014-06-21,1200.0
2014-06-22,795.8333333333334
2014-06-23,637.5
2014-06-24,954.1666666666666
2014-06-25,1412.5
2014-06-26,1200.0
2014-06-27,600.0
2014-06-28,529.1666666666666
2014-06-29,1470.8333333333333
2014-06-30,1295.8333333333333
2014-07-01,1054.1666666666667
2014-07-02,808.3333333333334
2014-07-03,1329.1666666666667
2014-07-04,1237.5
2014-07-05,812.5
2014-07-06,1100.0
2014-07-07,962.5
2014-07-08,666.6666666666666
2014-07-09,437.5
2014-07-10,545.8333333333334
2014-07-11,479.1666666666667
2014-07-12,212.5
2014-07-13,320.8333333333333
2014-07-14,495.8333333333333
2014-07-15,445.8333333333333
2014-07-16,891.6666666666666
2014-07-17,1000.0
2014-07-18,1108.3333333333333
2014-07-19,833.3333333333334
2014-07-20,850.0
2014-07-21,541.6666666666666
2014-07-22,537.5
2014-07-23,954.1666666666666
2014-07-24,1254.1666666666667
2014-07-25,1500.0
2014-07-26,1416.6666666666667
2014-07-27,1100.0
2014-07-28,1037.5
2014-07-29,900.0
2014-07-30,1595.8333333333333
2014-07-31,1687.5
2014-08-01,1545.8333333333333
2014-08-02,1187.5
2014-08-03,1191.6666666666667
2014-08-04,745.8333333333334
2014-08-05,687.5
2014-08-06,745.8333333333334
2014-08-07,1433.3333333333333
2014-08-08,1212.5
2014-08-09,1204.1666666666667
2014-08-10,791.6666666666666
2014-08-11,620.8333333333334
2014-08-12,816.6666666666666
2014-08-13,745.8333333333334
2014-08-14,875.0
2014-08-15,829.1666666666666
2014-08-16,1141.6666666666667
2014-08-17,937.5
2014-08-18,1025.0
2014-08-19,1195.8333333333333
2014-08-20,1291.6666666666667
2014-08-21,1341.6666666666667
2014-08-22,954.1666666666666
2014-08-23,1379.1666666666667
2014-08-24,575.0
2014-08-25,537.5
2014-08-26,808.3333333333334
2014-08-27,1004.1666666666666
2014-08-28,1087.5
2014-08-29,1133.3333333333333
2014-08-30,1675.0
2014-08-31,1120.8333333333333
2014-09-01,1812.5
2014-09-02,970.8333333333334
2014-09-03,704.1666666666666
2014-09-04,1225.0
2014-09-05,1245.8333333333333
2014-09-06,1645.8333333333333
2014-09-07,1520.8333333333333
2014-09-08,404.1666666666667
2014-09-09,700.0
2014-09-10,1195.8333333333333
2014-09-11,1695.8333333333333
2014-09-12,975.0
2014-09-13,895.8333333333334
2014-09-14,620.8333333333334
2014-09-15,475.0
2014-09-16,691.6666666666666
2014-09-17,750.0
2014-09-18,904.1666666666666
2014-09-19,1108.3333333333333
2014-09-20,1408.3333333333333
2014-09-21,2008.3333333333333
2014-09-22,2479.1666666666665
2014-09-23,1370.8333333333333
2014-09-24,1175.0
2014-09-25,1454.1666666666667
2014-09-26,1583.3333333333333
2014-09-27,687.5
2014-09-28,1379.1666666666667
2014-09-29,1129.1666666666667
2014-09-30,658.3333333333334
2014-10-01,1050.0
2014-10-02,1141.6666666666667
2014-10-03,2170.8333333333335
2014-10-04,1162.5
2014-10-05,820.8333333333334
2014-10-06,587.5
2014-10-07,1462.5
2014-10-08,2512.5
2014-10-09,2516.6666666666665
2014-10-10,2358.3333333333335
2014-10-11,1725.0
2014-10-12,241.66666666666666
2014-10-13,241.66666666666666
2014-10-14,720.8333333333334
2014-10-15,712.5
2014-10-16,737.5
2014-10-17,1366.6666666666667
2014-10-18,2495.8333333333335
2014-10-19,2554.1666666666665
2014-10-20,1558.3333333333333
2014-10-21,1370.8333333333333
2014-10-22,1208.3333333333333
2014-10-23,1883.3333333333333
2014-10-24,1495.8333333333333
2014-10-25,1000.0
2014-10-26,1000.0
2014-10-27,941.6666666666666
2014-10-28,850.0
2014-10-29,1375.0
2014-10-30,1691.6666666666667
2014-10-31,2195.8333333333335
2014-11-01,962.5
2014-11-02,287.5
2014-11-03,879.1666666666666
2014-11-04,1637.5
2014-11-05,1362.5
2014-11-06,383.3333333333333
2014-11-07,1291.6666666666667
2014-11-08,1537.5
2014-11-09,1120.8333333333333
2014-11-10,1579.1666666666667
2014-11-11,908.3333333333334
2014-11-12,212.5
2014-11-13,945.8333333333334
2014-11-14,1062.5
2014-11-15,2541.6666666666665
2014-11-16,1862.5
2014-11-17,708.3333333333334
2014-11-18,1745.8333333333333
2014-11-19,3791.6666666666665
2014-11-20,4175.0
2014-11-21,4087.5
2014-11-22,1087.5
2014-11-23,2450.0
2014-11-24,1795.8333333333333
2014-11-25,2600.0
2014-11-26,3866.6666666666665
2014-11-27,1158.3333333333333
2014-11-28,1862.5
2014-11-29,4087.5
2014-11-30,1404.1666666666667
2014-12-01,508.3333333333333
2014-12-02,1316.6666666666667
2014-12-03,891.6666666666666
2014-12-04,512.5
2014-12-05,1104.1666666666667
2014-12-06,1845.8333333333333
2014-12-07,1608.3333333333333
2014-12-08,1654.1666666666667
2014-12-09,5729.166666666667
2014-12-10,2833.3333333333335
2014-12-11,645.8333333333334
2014-12-12,570.8333333333334
2014-12-13,1070.8333333333333
2014-12-14,1487.5
2014-12-15,1525.0
2014-12-16,312.5
2014-12-17,1916.6666666666667
2014-12-18,3841.6666666666665
2014-12-19,995.8333333333334
2014-12-20,483.3333333333333
2014-12-21,654.1666666666666
2014-12-22,3125.0
2014-12-23,2787.5
2014-12-24,516.6666666666666
2014-12-25,1229.1666666666667
2014-12-26,3533.3333333333335
2014-12-27,4233.333333333333
2014-12-28,3575.0
2014-12-29,4558.333333333333
2014-12-30,1408.3333333333333
2014-12-31,354.1666666666667
2015-01-01,1137.5
2015-01-02,1562.5
2015-01-03,3795.8333333333335
2015-01-04,3841.6666666666665
2015-01-05,2458.3333333333335
2015-01-06,850.0
2015-01-07,1716.6666666666667
2015-01-08,3495.8333333333335
2015-01-09,1862.5
2015-01-10,4204.166666666667
2015-01-11,929.1666666666666
2015-01-12,1687.5
2015-01-13,2812.5
2015-01-14,3154.1666666666665
2015-01-15,5712.5
2015-01-16,1466.6666666666667
2015-01-17,1141.6666666666667
2015-01-18,1662.5
2015-01-19,1479.1666666666667
2015-01-20,2054.1666666666665
2015-01-21,645.8333333333334
2015-01-22,2158.3333333333335
2015-01-23,3541.6666666666665
2015-01-24,1445.8333333333333
2015-01-25,1675.0
2015-01-26,1716.6666666666667
2015-01-27,704.1666666666666
2015-01-28,912.5
2015-01-29,1145.8333333333333
2015-01-30,445.8333333333333
2015-01-31,945.8333333333334
2015-02-01,2004.1666666666667
2015-02-02,2575.0
2015-02-03,1950.0
2015-02-04,345.8333333333333
2015-02-05,729.1666666666666
2015-02-06,2425.0
2015-02-07,425.0
2015-02-08,575.0
2015-02-09,2100.0
2015-02-10,2912.5
2015-02-11,1195.8333333333333
2015-02-12,750.0
2015-02-13,2391.6666666666665
2015-02-14,3395.8333333333335
2015-02-15,4979.166666666667
2015-02-16,2295.8333333333335
2015-02-17,595.8333333333334
2015-02-18,754.1666666666666
2015-02-19,1370.8333333333333
2015-02-20,1504.1666666666667
2015-02-21,1650.0
2015-02-22,408.3333333333333
2015-02-23,754.1666666666666
2015-02-24,2312.5
2015-02-25,887.5
2015-02-26,379.1666666666667
2015-02-27,654.1666666666666
2015-02-28,1279.1666666666667
2015-03-01,1104.1666666666667
2015-03-02,1720.8333333333333
2015-03-03,245.83333333333334
2015-03-04,641.6666666666666
2015-03-05,1612.5
2015-03-06,2341.6666666666665
2015-03-07,2441.6666666666665
2015-03-08,1470.8333333333333
2015-03-09,266.6666666666667
2015-03-10,841.6666666666666
2015-03-11,1095.8333333333333
2015-03-12,1533.3333333333333
2015-03-13,1441.6666666666667
2015-03-14,1795.8333333333333
2015-03-15,1820.8333333333333
2015-03-16,2116.6666666666665
2015-03-17,1958.3333333333333
2015-03-18,729.1666666666666
2015-03-19,1170.8333333333333
2015-03-20,508.3333333333333
2015-03-21,291.6666666666667
2015-03-22,358.3333333333333
2015-03-23,729.1666666666666
2015-03-24,1850.0
2015-03-25,2016.6666666666667
2015-03-26,1058.3333333333333
2015-03-27,958.3333333333334
2015-03-28,495.8333333333333
2015-03-29,1112.5
2015-03-30,1291.6666666666667
2015-03-31,2008.3333333333333
2015-04-01,691.6666666666666
2015-04-02,720.8333333333334
2015-04-03,595.8333333333334
2015-04-04,620.8333333333334
2015-04-05,483.3333333333333
2015-04-06,258.3333333333333
2015-04-07,366.6666666666667
2015-04-08,837.5
2015-04-09,1283.3333333333333
2015-04-10,1195.8333333333333
2015-04-11,1995.8333333333333
2015-04-12,308.3333333333333
2015-04-13,329.1666666666667
2015-04-14,800.0
2015-04-15,1183.3333333333333
2015-04-16,404.1666666666667
2015-04-17,691.6666666666666
2015-04-18,1595.8333333333333
2015-04-19,766.6666666666666
2015-04-20,833.3333333333334
2015-04-21,625.0
2015-04-22,700.0
2015-04-23,745.8333333333334
2015-04-24,670.8333333333334
2015-04-25,916.6666666666666
2015-04-26,1062.5
2015-04-27,1029.1666666666667
2015-04-28,862.5
2015-04-29,1562.5
2015-04-30,1062.5
2015-05-01,1125.0
2015-05-02,575.0
2015-05-03,395.8333333333333
2015-05-04,300.0
2015-05-05,545.8333333333334
2015-05-06,329.1666666666667
2015-05-07,595.8333333333334
2015-05-08,862.5
2015-05-09,979.1666666666666
2015-05-10,1158.3333333333333
2015-05-11,816.6666666666666
2015-05-12,608.3333333333334
2015-05-13,779.1666666666666
2015-05-14,379.1666666666667
2015-05-15,416.6666666666667
2015-05-16,825.0
2015-05-17,1241.6666666666667
2015-05-18,620.8333333333334
2015-05-19,275.0
2015-05-20,308.3333333333333
2015-05-21,612.5
2015-05-22,870.8333333333334
2015-05-23,1029.1666666666667
2015-05-24,1337.5
2015-05-25,1175.0
2015-05-26,1004.1666666666666
2015-05-27,970.8333333333334
2015-05-28,1141.6666666666667
2015-05-29,954.1666666666666
2015-05-30,866.6666666666666
2015-05-31,1012.5
2015-06-01,1116.6666666666667
2015-06-02,608.3333333333334
2015-06-03,558.3333333333334
2015-06-04,1970.8333333333333
2015-06-05,1466.6666666666667
2015-06-06,1150.0
2015-06-07,2737.5
2015-06-08,520.8333333333334
2015-06-09,1320.8333333333333
2015-06-10,979.1666666666666
2015-06-11,491.6666666666667
2015-06-12,145.83333333333334
2015-06-13,187.5
2015-06-14,262.5
2015-06-15,1095.8333333333333
2015-06-16,975.0
2015-06-17,670.8333333333334
2015-06-18,287.5
2015-06-19,354.1666666666667
2015-06-20,404.1666666666667
2015-06-21,470.8333333333333
2015-06-22,958.3333333333334
2015-06-23,1550.0
2015-06-24,916.6666666666666
2015-06-25,933.3333333333334
2015-06-26,837.5
2015-06-27,741.6666666666666
2015-06-28,1104.1666666666667
2015-06-29,1062.5
2015-06-30,229.16666666666666
2015-07-01,370.8333333333333
2015-07-02,370.8333333333333
2015-07-03,1333.3333333333333
2015-07-04,779.1666666666666
2015-07-05,1183.3333333333333
2015-07-06,1137.5
2015-07-07,1025.0
2015-07-08,1325.0
2015-07-09,875.0
2015-07-10,804.1666666666666
2015-07-11,1233.3333333333333
2015-07-12,1091.6666666666667
2015-07-13,795.8333333333334
2015-07-14,729.1666666666666
2015-07-15,750.0
2015-07-16,883.3333333333334
2015-07-17,975.0
2015-07-18,954.1666666666666
2015-07-19,1095.8333333333333
2015-07-20,1062.5
2015-07-21,1275.0
2015-07-22,870.8333333333334
2015-07-23,916.6666666666666
2015-07-24,1029.1666666666667
2015-07-25,1300.0
2015-07-26,1208.3333333333333
2015-07-27,1000.0
2015-07-28,1000.0
2015-07-29,1083.3333333333333
2015-07-30,1091.6666666666667
2015-07-31,775.0
2015-08-01,1591.6666666666667
2015-08-02,1279.1666666666667
2015-08-03,1491.6666666666667
2015-08-04,620.8333333333334
2015-08-05,1141.6666666666667
2015-08-06,845.8333333333334
2015-08-07,1300.0
2015-08-08,783.3333333333334
2015-08-09,887.5
2015-08-10,845.8333333333334
2015-08-11,1816.6666666666667
2015-08-12,1095.8333333333333
2015-08-13,1237.5
2015-08-14,883.3333333333334
2015-08-15,641.6666666666666
2015-08-16,820.8333333333334
2015-08-17,1083.3333333333333
2015-08-18,825.0
2015-08-19,837.5
2015-08-20,708.3333333333334
2015-08-21,483.3333333333333
2015-08-22,683.3333333333334
2015-08-23,1041.6666666666667
2015-08-24,545.8333333333334
2015-08-25,554.1666666666666
2015-08-26,520.8333333333334
2015-08-27,554.1666666666666
2015-08-28,666.6666666666666
2015-08-29,591.6666666666666
2015-08-30,1191.6666666666667
2015-08-31,854.1666666666666
2015-09-01,920.8333333333334
2015-09-02,762.5
2015-09-03,562.5
2015-09-04,1683.3333333333333
2015-09-05,766.6666666666666
2015-09-06,687.5
2015-09-07,725.0
2015-09-08,979.1666666666666
2015-09-09,854.1666666666666
2015-09-10,512.5
2015-09-11,454.1666666666667
2015-09-12,391.6666666666667
2015-09-13,658.3333333333334
2015-09-14,1000.0
2015-09-15,1254.1666666666667
2015-09-16,1312.5
2015-09-17,1416.6666666666667
2015-09-18,1075.0
2015-09-19,637.5
2015-09-20,1229.1666666666667
2015-09-21,1229.1666666666667
2015-09-22,1654.1666666666667
2015-09-23,795.8333333333334
2015-09-24,1375.0
2015-09-25,658.3333333333334
2015-09-26,775.0
2015-09-27,875.0
2015-09-28,1216.6666666666667
2015-09-29,1254.1666666666667
2015-09-30,775.0
2015-10-01,362.5
2015-10-02,725.0
2015-10-03,712.5
2015-10-04,1516.6666666666667
2015-10-05,1850.0
2015-10-06,2258.3333333333335
2015-10-07,1987.5
2015-10-08,341.6666666666667
2015-10-09,408.3333333333333
2015-10-10,308.3333333333333
2015-10-11,304.1666666666667
2015-10-12,537.5
2015-10-13,825.0
2015-10-14,2570.8333333333335
2015-10-15,1587.5
2015-10-16,2366.6666666666665
2015-10-17,2725.0
2015-10-18,933.3333333333334
2015-10-19,833.3333333333334
2015-10-20,1583.3333333333333
2015-10-21,1037.5
2015-10-22,775.0
2015-10-23,833.3333333333334
2015-10-24,1125.0
2015-10-25,775.0
2015-10-26,533.3333333333334
2015-10-27,525.0
2015-10-28,333.3333333333333
2015-10-29,291.6666666666667
2015-10-30,641.6666666666666
2015-10-31,766.6666666666666
2015-11-01,1050.0
2015-11-02,1579.1666666666667
2015-11-03,2404.1666666666665
2015-11-04,1933.3333333333333
2015-11-05,1095.8333333333333
2015-11-06,487.5
2015-11-07,512.5
2015-11-08,866.6666666666666
2015-11-09,1229.1666666666667
