Date-Time,CO
2013-06-14,1074.9583333333333
2013-06-15,1591.5
2013-06-16,2166.5
2013-06-17,812.5
2013-06-18,1049.9166666666667
2013-06-19,1324.8333333333333
2013-06-20,1841.375
2013-06-21,1262.25
2013-06-22,729.1666666666666
2013-06-23,1154.125
2013-06-24,1137.4166666666667
2013-06-25,2266.5833333333335
2013-06-26,1799.9166666666667
2013-06-27,1020.75
2013-06-28,2649.5833333333335
2013-06-29,1683.25
2013-06-30,2208.125
2013-07-01,2049.7083333333335
2013-07-02,591.6666666666666
2013-07-03,779.1666666666666
2013-07-04,704.125
2013-07-05,491.6666666666667
2013-07-06,1199.9166666666667
2013-07-07,1079.125
2013-07-08,1149.7916666666667
2013-07-09,1212.4166666666667
2013-07-10,941.6666666666666
2013-07-11,904.1666666666666
2013-07-12,1008.3333333333334
2013-07-13,1404.1666666666667
2013-07-14,1070.8333333333333
2013-07-15,1450.0
2013-07-16,654.1666666666666
2013-07-17,845.8333333333334
2013-07-18,1858.3333333333333
2013-07-19,1125.0
2013-07-20,1058.3333333333333
2013-07-21,1008.3333333333334
2013-07-22,1329.1666666666667
2013-07-23,712.5
2013-07-24,625.0
2013-07-25,762.5
2013-07-26,1854.1666666666667
2013-07-27,1870.8333333333333
2013-07-28,1704.1666666666667
2013-07-29,1200.0
2013-07-30,1487.5
2013-07-31,941.6666666666666
2013-08-01,929.1666666666666
2013-08-02,1304.1666666666667
2013-08-03,833.3333333333334
2013-08-04,1175.0
2013-08-05,975.0
2013-08-06,1279.1666666666667
2013-08-07,700.0
2013-08-08,720.8333333333334
2013-08-09,600.0
2013-08-10,1125.0
2013-08-11,1658.3333333333333
2013-08-12,837.5
2013-08-13,1233.3333333333333
2013-08-14,958.3333333333334
2013-08-15,1195.8333333333333
2013-08-16,1279.1666666666667
2013-08-17,508.3333333333333
2013-08-18,337.5
2013-08-19,670.8333333333334
2013-08-20,1445.8333333333333
2013-08-21,1375.0
2013-08-22,1450.0
2013-08-23,937.5
2013-08-24,858.3333333333334
2013-08-25,879.1666666666666
2013-08-26,1016.6666666666666
2013-08-27,1366.6666666666667
2013-08-28,2241.6666666666665
2013-08-29,962.5
2013-08-30,370.8333333333333
2013-08-31,587.5
2013-09-01,1016.6666666666666
2013-09-02,1095.8333333333333
2013-09-03,1408.3333333333333
2013-09-04,1283.3333333333333
2013-09-05,687.5
2013-09-06,1637.5
2013-09-07,1450.0
2013-09-08,1925.0
2013-09-09,1008.3333333333334
2013-09-10,829.1666666666666
2013-09-11,1129.1666666666667
2013-09-12,1641.6666666666667
2013-09-13,1120.8333333333333
2013-09-14,1008.3333333333334
2013-09-15,650.0
2013-09-16,1191.6666666666667
2013-09-17,2345.8333333333335
2013-09-18,2391.6666666666665
2013-09-19,1828.9166666666667
2013-09-20,883.2916666666666
2013-09-21,929.1666666666666
2013-09-22,1512.5
2013-09-23,962.5
2013-09-24,425.0
2013-09-25,462.5
2013-09-26,1045.8333333333333
2013-09-27,2012.5
2013-09-28,1291.6666666666667
2013-09-29,1591.6666666666667
2013-09-30,1508.3333333333333
2013-10-01,1220.8333333333333
2013-10-02,425.0
2013-10-03,1279.1666666666667
2013-10-04,2229.1666666666665
2013-10-05,2383.3333333333335
2013-10-06,2770.8333333333335
2013-10-07,1370.8333333333333
2013-10-08,1075.0
2013-10-09,1616.6666666666667
2013-10-10,933.3333333333334
2013-10-11,870.8333333333334
2013-10-12,908.3333333333334
2013-10-13,845.8333333333334
2013-10-14,662.5
2013-10-15,433.3333333333333
2013-10-16,904.1666666666666
2013-10-17,1708.3333333333333
2013-10-18,2370.8333333333335
2013-10-19,866.6666666666666
2013-10-20,712.5
2013-10-21,900.0
2013-10-22,987.5
2013-10-23,520.8333333333334
2013-10-24,420.8333333333333
2013-10-25,825.0
2013-10-26,1012.5
2013-10-27,2400.0
2013-10-28,3220.8333333333335
2013-10-29,945.8333333333334
2013-10-30,1141.6666666666667
2013-10-31,1504.1666666666667
2013-11-01,2037.5
2013-11-02,2033.3333333333333
2013-11-03,629.1666666666666
2013-11-04,720.8333333333334
2013-11-05,2383.3333333333335
2013-11-06,1691.6666666666667
2013-11-07,695.8333333333334
2013-11-08,2441.6666666666665
2013-11-09,1600.0
2013-11-10,462.5
2013-11-11,612.5
2013-11-12,1158.3333333333333
2013-11-13,3254.1666666666665
2013-11-14,1175.0
2013-11-15,2104.1666666666665
2013-11-16,1054.1666666666667
2013-11-17,345.8333333333333
2013-11-18,325.0
2013-11-19,787.5
2013-11-20,1445.8333333333333
2013-11-21,2412.5
2013-11-22,2408.3333333333335
2013-11-23,3437.5
2013-11-24,1500.0
2013-11-25,512.5
2013-11-26,725.0
2013-11-27,445.8333333333333
2013-11-28,783.3333333333334
2013-11-29,1229.1666666666667
2013-11-30,737.5
2013-12-01,1716.6666666666667
2013-12-02,2733.3333333333335
2013-12-03,1716.6666666666667
2013-12-04,2250.0
2013-12-05,1245.8333333333333
2013-12-06,2395.8333333333335
2013-12-07,4416.666666666667
2013-12-08,2354.1666666666665
2013-12-09,854.1666666666666
2013-12-10,804.1666666666666
2013-12-11,783.3333333333334
2013-12-12,820.8333333333334
2013-12-13,912.5
2013-12-14,900.0
2013-12-15,900.0
2013-12-16,900.0
2013-12-17,900.0
2013-12-18,900.0
2013-12-19,983.3333333333334
2013-12-20,979.1666666666666
2013-12-21,1179.1666666666667
2013-12-22,2904.1666666666665
2013-12-23,3137.5
2013-12-24,6004.166666666667
2013-12-25,3308.3333333333335
2013-12-26,345.8333333333333
2013-12-27,662.5
2013-12-28,695.8333333333334
2013-12-29,1637.5
2013-12-30,766.6666666666666
2013-12-31,1108.3333333333333
2014-01-01,1408.3333333333333
2014-01-02,4012.5
2014-01-03,1095.8333333333333
2014-01-04,2441.6666666666665
2014-01-05,1900.0
2014-01-06,2029.1666666666667
2014-01-07,1695.8333333333333
2014-01-08,441.6666666666667
2014-01-09,691.6666666666666
2014-01-10,1745.8333333333333
2014-01-11,3166.6666666666665
2014-01-12,575.0
2014-01-13,2350.0
2014-01-14,2900.0
2014-01-15,2850.0
2014-01-16,5016.666666666667
2014-01-17,2150.0
2014-01-18,1545.8333333333333
2014-01-19,2600.0
2014-01-20,287.5
2014-01-21,825.0
2014-01-22,2516.6666666666665
2014-01-23,3954.1666666666665
2014-01-24,2312.5
2014-01-25,666.6666666666666
2014-01-26,983.3333333333334
2014-01-27,1670.8333333333333
2014-01-28,900.0
2014-01-29,2354.1666666666665
2014-01-30,1062.5
2014-01-31,1508.3333333333333
2014-02-01,1870.8333333333333
2014-02-02,1166.6666666666667
2014-02-03,270.8333333333333
2014-02-04,512.5
2014-02-05,1529.1666666666667
2014-02-06,2233.3333333333335
2014-02-07,1316.6666666666667
2014-02-08,1075.0
2014-02-09,341.6666666666667
2014-02-10,533.3333333333334
2014-02-11,2220.8333333333335
2014-02-12,1979.1666666666667
2014-02-13,2691.6666666666665
2014-02-14,3054.1666666666665
2014-02-15,3887.5
2014-02-16,2945.8333333333335
2014-02-17,1912.5
2014-02-18,1004.1666666666666
2014-02-19,1320.8333333333333
2014-02-20,2162.5
2014-02-21,2908.3333333333335
2014-02-22,3250.0
2014-02-23,3800.0
2014-02-24,4633.333333333333
2014-02-25,4529.166666666667
2014-02-26,2683.3333333333335
2014-02-27,425.0
2014-02-28,1420.8333333333333
2014-03-01,1433.3333333333333
2014-03-02,2762.5
2014-03-03,4708.333333333333
2014-03-04,1020.8333333333334
2014-03-05,579.1666666666666
2014-03-06,420.8333333333333
2014-03-07,979.1666666666666
2014-03-08,2570.8333333333335
2014-03-09,1700.0
2014-03-10,1929.1666666666667
2014-03-11,2766.6666666666665
2014-03-12,370.8333333333333
2014-03-13,470.8333333333333
2014-03-14,433.3333333333333
2014-03-15,1420.8333333333333
2014-03-16,2370.8333333333335
2014-03-17,1229.1666666666667
2014-03-18,645.8333333333334
2014-03-19,775.0
2014-03-20,316.6666666666667
2014-03-21,554.1666666666666
2014-03-22,920.8333333333334
2014-03-23,1662.5
2014-03-24,2050.0
2014-03-25,1808.3333333333333
2014-03-26,2262.5
2014-03-27,2683.3333333333335
2014-03-28,1916.6666666666667
2014-03-29,687.5
2014-03-30,604.1666666666666
2014-03-31,2087.5
2014-04-01,1195.8333333333333
2014-04-02,1008.3333333333334
2014-04-03,395.8333333333333
2014-04-04,537.5
2014-04-05,416.6666666666667
2014-04-06,712.5
2014-04-07,841.6666666666666
2014-04-08,1595.8333333333333
2014-04-09,995.8333333333334
2014-04-10,1320.8333333333333
2014-04-11,1112.5
2014-04-12,1641.6666666666667
2014-04-13,1441.6666666666667
2014-04-14,1991.6666666666667
2014-04-15,879.1666666666666
2014-04-16,687.5
2014-04-17,1395.8333333333333
2014-04-18,1350.0
2014-04-19,766.6666666666666
2014-04-20,729.1666666666666
2014-04-21,570.8333333333334
2014-04-22,591.6666666666666
2014-04-23,950.0
2014-04-24,879.1666666666666
2014-04-25,1133.3333333333333
2014-04-26,312.5
2014-04-27,641.6666666666666
2014-04-28,725.0
2014-04-29,1087.5
2014-04-30,1025.0
2014-05-01,775.0
2014-05-02,183.33333333333334
2014-05-03,408.3333333333333
2014-05-04,179.16666666666666
2014-05-05,625.0
2014-05-06,987.5
2014-05-07,1095.8333333333333
2014-05-08,966.6666666666666
2014-05-09,1275.0
2014-05-10,1150.0
2014-05-11,800.0
2014-05-12,683.3333333333334
2014-05-13,562.5
2014-05-14,183.33333333333334
2014-05-15,529.1666666666666
2014-05-16,525.0
2014-05-17,966.6666666666666
2014-05-18,1029.1666666666667
2014-05-19,991.6666666666666
2014-05-20,916.6666666666666
2014-05-21,1370.8333333333333
2014-05-22,1500.0
2014-05-23,833.3333333333334
2014-05-24,1087.5
2014-05-25,625.0
2014-05-26,425.0
2014-05-27,337.5
2014-05-28,537.5
2014-05-29,545.8333333333334
2014-05-30,1562.5
2014-05-31,2370.8333333333335
2014-06-01,725.0
2014-06-02,550.0
2014-06-03,700.0
2014-06-04,870.8333333333334
2014-06-05,883.3333333333334
2014-06-06,1204.1666666666667
2014-06-07,370.8333333333333
2014-06-08,883.3333333333334
2014-06-09,675.0
2014-06-10,1391.6666666666667
2014-06-11,758.3333333333334
2014-06-12,570.8333333333334
2014-06-13,970.8333333333334
2014-06-14,695.8333333333334
2014-06-15,1379.1666666666667
2014-06-16,1158.3333333333333
2014-06-17,958.3333333333334
2014-06-18,795.8333333333334
2014-06-19,1312.5
2014-06-20,783.3333333333334
2014-06-21,954.1666666666666
2014-06-22,750.0
2014-06-23,679.1666666666666
2014-06-24,870.8333333333334
2014-06-25,1237.5
2014-06-26,1216.6666666666667
2014-06-27,504.1666666666667
2014-06-28,466.6666666666667
2014-06-29,1391.6666666666667
2014-06-30,1204.1666666666667
2014-07-01,1179.1666666666667
2014-07-02,991.6666666666666
2014-07-03,1345.8333333333333
2014-07-04,1254.1666666666667
2014-07-05,1166.6666666666667
2014-07-06,1579.1666666666667
2014-07-07,1212.5
2014-07-08,987.5
2014-07-09,587.5
2014-07-10,633.3333333333334
2014-07-11,625.0
2014-07-12,370.8333333333333
2014-07-13,508.3333333333333
2014-07-14,645.8333333333334
2014-07-15,654.1666666666666
2014-07-16,1095.8333333333333
2014-07-17,2308.3333333333335
2014-07-18,1670.8333333333333
2014-07-19,708.3333333333334
2014-07-20,812.5
2014-07-21,529.1666666666666
2014-07-22,554.1666666666666
2014-07-23,870.8333333333334
2014-07-24,1170.8333333333333
2014-07-25,1612.5
2014-07-26,1341.6666666666667
2014-07-27,1000.0
2014-07-28,941.6666666666666
2014-07-29,833.3333333333334
2014-07-30,1520.8333333333333
2014-07-31,1733.3333333333333
2014-08-01,1329.1666666666667
2014-08-02,1104.1666666666667
2014-08-03,1183.3333333333333
2014-08-04,687.5
2014-08-05,654.1666666666666
2014-08-06,679.1666666666666
2014-08-07,1279.1666666666667
2014-08-08,1179.1666666666667
2014-08-09,1233.3333333333333
2014-08-10,750.0
2014-08-11,558.3333333333334
2014-08-12,795.8333333333334
2014-08-13,633.3333333333334
2014-08-14,795.8333333333334
2014-08-15,783.3333333333334
2014-08-16,1075.0
2014-08-17,783.3333333333334
2014-08-18,950.0
2014-08-19,1054.1666666666667
2014-08-20,1133.3333333333333
2014-08-21,1229.1666666666667
2014-08-22,904.1666666666666
2014-08-23,1375.0
2014-08-24,520.8333333333334
2014-08-25,433.3333333333333
2014-08-26,550.0
2014-08-27,808.3333333333334
2014-08-28,1020.8333333333334
2014-08-29,1087.5
2014-08-30,1862.5
2014-08-31,1175.0
2014-09-01,1875.0
2014-09-02,962.5
2014-09-03,583.3333333333334
2014-09-04,941.6666666666666
2014-09-05,1179.1666666666667
2014-09-06,1612.5
2014-09-07,1379.1666666666667
2014-09-08,375.0
2014-09-09,733.3333333333334
2014-09-10,1291.6666666666667
2014-09-11,1841.6666666666667
2014-09-12,845.8333333333334
2014-09-13,758.3333333333334
2014-09-14,541.6666666666666
2014-09-15,616.6666666666666
2014-09-16,545.8333333333334
2014-09-17,575.0
2014-09-18,929.1666666666666
2014-09-19,1366.6666666666667
2014-09-20,2083.3333333333335
2014-09-21,2679.1666666666665
2014-09-22,2237.5
2014-09-23,1095.8333333333333
2014-09-24,1054.1666666666667
2014-09-25,1266.6666666666667
2014-09-26,1558.3333333333333
2014-09-27,612.5
2014-09-28,1312.5
2014-09-29,845.8333333333334
2014-09-30,579.1666666666666
2014-10-01,1037.5
2014-10-02,979.1666666666666
2014-10-03,2091.6666666666665
2014-10-04,1175.0
2014-10-05,879.1666666666666
2014-10-06,587.5
2014-10-07,1400.0
2014-10-08,2366.6666666666665
2014-10-09,2500.0
2014-10-10,2250.0
2014-10-11,1641.6666666666667
2014-10-12,295.8333333333333
2014-10-13,312.5
2014-10-14,700.0
2014-10-15,608.3333333333334
2014-10-16,666.6666666666666
2014-10-17,1195.8333333333333
2014-10-18,2358.3333333333335
2014-10-19,2379.1666666666665
2014-10-20,1466.6666666666667
2014-10-21,1183.3333333333333
2014-10-22,1245.8333333333333
2014-10-23,1662.5
2014-10-24,2395.8333333333335
2014-10-25,2620.8333333333335
2014-10-26,750.0
2014-10-27,683.3333333333334
2014-10-28,945.8333333333334
2014-10-29,1579.1666666666667
2014-10-30,2029.1666666666667
2014-10-31,1233.3333333333333
2014-11-01,945.8333333333334
2014-11-02,279.1666666666667
2014-11-03,708.3333333333334
2014-11-04,1604.1666666666667
2014-11-05,1237.5
2014-11-06,341.6666666666667
2014-11-07,1120.8333333333333
2014-11-08,1254.1666666666667
2014-11-09,970.8333333333334
2014-11-10,1170.8333333333333
2014-11-11,762.5
2014-11-12,250.0
2014-11-13,645.8333333333334
2014-11-14,983.3333333333334
2014-11-15,2575.0
2014-11-16,1908.3333333333333
2014-11-17,462.5
2014-11-18,1583.3333333333333
2014-11-19,3612.5
2014-11-20,3691.6666666666665
2014-11-21,2100.0
2014-11-22,812.5
2014-11-23,2295.8333333333335
2014-11-24,1900.0
2014-11-25,2508.3333333333335
2014-11-26,4183.333333333333
2014-11-27,1254.1666666666667
2014-11-28,1600.0
2014-11-29,4083.3333333333335
2014-11-30,1141.6666666666667
2014-12-01,354.1666666666667
2014-12-02,950.0
2014-12-03,566.6666666666666
2014-12-04,100.0
2014-12-05,720.8333333333334
2014-12-06,1720.8333333333333
2014-12-07,1337.5
2014-12-08,1083.3333333333333
2014-12-09,6216.666666666667
2014-12-10,2708.3333333333335
2014-12-11,529.1666666666666
2014-12-12,362.5
2014-12-13,891.6666666666666
2014-12-14,2191.6666666666665
2014-12-15,1662.5
2014-12-16,433.3333333333333
2014-12-17,1704.1666666666667
2014-12-18,3575.0
2014-12-19,1170.8333333333333
2014-12-20,487.5
2014-12-21,537.5
2014-12-22,2241.6666666666665
2014-12-23,2516.6666666666665
2014-12-24,416.6666666666667
2014-12-25,608.3333333333334
2014-12-26,2987.5
2014-12-27,4391.666666666667
2014-12-28,3620.8333333333335
2014-12-29,3204.1666666666665
2014-12-30,1216.6666666666667
2014-12-31,312.5
2015-01-01,1062.5
2015-01-02,1345.8333333333333
2015-01-03,3779.1666666666665
2015-01-04,4008.3333333333335
2015-01-05,2500.0
2015-01-06,729.1666666666666
2015-01-07,1966.6666666666667
2015-01-08,3558.3333333333335
2015-01-09,2087.5
2015-01-10,3658.3333333333335
2015-01-11,720.8333333333334
2015-01-12,1791.6666666666667
2015-01-13,3462.5
2015-01-14,3454.1666666666665
2015-01-15,4487.5
2015-01-16,1591.6666666666667
2015-01-17,1025.0
2015-01-18,1850.0
2015-01-19,1445.8333333333333
2015-01-20,1987.5
2015-01-21,541.6666666666666
2015-01-22,2108.3333333333335
2015-01-23,3912.5
2015-01-24,1783.3333333333333
2015-01-25,1437.5
2015-01-26,1670.8333333333333
2015-01-27,650.0
2015-01-28,1200.0
2015-01-29,983.3333333333334
2015-01-30,400.0
2015-01-31,775.0
2015-02-01,1750.0
2015-02-02,2633.3333333333335
2015-02-03,1608.3333333333333
2015-02-04,345.8333333333333
2015-02-05,545.8333333333334
2015-02-06,1704.1666666666667
2015-02-07,383.3333333333333
2015-02-08,620.8333333333334
2015-02-09,1945.8333333333333
2015-02-10,2670.8333333333335
2015-02-11,1462.5
2015-02-12,766.6666666666666
2015-02-13,2275.0
2015-02-14,3583.3333333333335
2015-02-15,4841.666666666667
2015-02-16,2245.8333333333335
2015-02-17,512.5
2015-02-18,712.5
2015-02-19,1304.1666666666667
2015-02-20,1445.8333333333333
2015-02-21,1316.6666666666667
2015-02-22,308.3333333333333
2015-02-23,675.0
2015-02-24,2312.5
2015-02-25,933.3333333333334
2015-02-26,466.6666666666667
2015-02-27,700.0
2015-02-28,1308.3333333333333
2015-03-01,787.5
2015-03-02,1633.3333333333333
2015-03-03,287.5
2015-03-04,566.6666666666666
2015-03-05,1504.1666666666667
2015-03-06,2304.1666666666665
2015-03-07,2475.0
2015-03-08,1554.1666666666667
2015-03-09,304.1666666666667
2015-03-10,637.5
2015-03-11,1125.0
2015-03-12,1600.0
2015-03-13,1254.1666666666667
2015-03-14,1795.8333333333333
2015-03-15,1895.8333333333333
2015-03-16,2087.5
2015-03-17,1937.5
2015-03-18,741.6666666666666
2015-03-19,1220.8333333333333
2015-03-20,583.3333333333334
2015-03-21,362.5
2015-03-22,325.0
2015-03-23,695.8333333333334
2015-03-24,1820.8333333333333
2015-03-25,1933.3333333333333
2015-03-26,983.3333333333334
2015-03-27,891.6666666666666
2015-03-28,570.8333333333334
2015-03-29,1262.5
2015-03-30,1487.5
2015-03-31,1870.8333333333333
2015-04-01,825.0
2015-04-02,729.1666666666666
2015-04-03,629.1666666666666
2015-04-04,683.3333333333334
2015-04-05,520.8333333333334
2015-04-06,266.6666666666667
2015-04-07,362.5
2015-04-08,841.6666666666666
2015-04-09,1300.0
2015-04-10,1191.6666666666667
2015-04-11,2008.3333333333333
2015-04-12,325.0
2015-04-13,425.0
2015-04-14,775.0
2015-04-15,1054.1666666666667
2015-04-16,300.0
2015-04-17,808.3333333333334
2015-04-18,1620.8333333333333
2015-04-19,679.1666666666666
2015-04-20,870.8333333333334
2015-04-21,620.8333333333334
2015-04-22,720.8333333333334
2015-04-23,616.6666666666666
2015-04-24,675.0
2015-04-25,929.1666666666666
2015-04-26,983.3333333333334
2015-04-27,958.3333333333334
2015-04-28,754.1666666666666
2015-04-29,1550.0
2015-04-30,1158.3333333333333
2015-05-01,1191.6666666666667
2015-05-02,541.6666666666666
2015-05-03,504.1666666666667
2015-05-04,333.3333333333333
2015-05-05,520.8333333333334
2015-05-06,337.5
2015-05-07,620.8333333333334
2015-05-08,904.1666666666666
2015-05-09,2266.6666666666665
2015-05-10,3079.1666666666665
2015-05-11,1720.8333333333333
2015-05-12,587.5
2015-05-13,1050.0
2015-05-14,379.1666666666667
2015-05-15,433.3333333333333
2015-05-16,725.0
2015-05-17,1229.1666666666667
2015-05-18,637.5
2015-05-19,216.66666666666666
2015-05-20,320.8333333333333
2015-05-21,595.8333333333334
2015-05-22,825.0
2015-05-23,1004.1666666666666
2015-05-24,1320.8333333333333
2015-05-25,1041.6666666666667
2015-05-26,866.6666666666666
2015-05-27,941.6666666666666
2015-05-28,1183.3333333333333
2015-05-29,1116.6666666666667
2015-05-30,950.0
2015-05-31,908.3333333333334
2015-06-01,1104.1666666666667
2015-06-02,670.8333333333334
2015-06-03,554.1666666666666
2015-06-04,3262.5
2015-06-05,3308.3333333333335
2015-06-06,2808.3333333333335
2015-06-07,3004.1666666666665
2015-06-08,462.5
2015-06-09,1333.3333333333333
2015-06-10,1225.0
2015-06-11,691.6666666666666
2015-06-12,462.5
2015-06-13,508.3333333333333
2015-06-14,620.8333333333334
2015-06-15,1616.6666666666667
2015-06-16,1279.1666666666667
2015-06-17,820.8333333333334
2015-06-18,587.5
2015-06-19,670.8333333333334
2015-06-20,675.0
2015-06-21,812.5
2015-06-22,1225.0
2015-06-23,1862.5
2015-06-24,1116.6666666666667
2015-06-25,1029.1666666666667
2015-06-26,945.8333333333334
2015-06-27,883.3333333333334
2015-06-28,1245.8333333333333
2015-06-29,1137.5
2015-06-30,458.3333333333333
2015-07-01,416.6666666666667
2015-07-02,250.0
2015-07-03,1120.8333333333333
2015-07-04,754.1666666666666
2015-07-05,1079.1666666666667
2015-07-06,979.1666666666666
2015-07-07,941.6666666666666
2015-07-08,1120.8333333333333
2015-07-09,862.5
2015-07-10,725.0
2015-07-11,1350.0
2015-07-12,1079.1666666666667
2015-07-13,712.5
2015-07-14,695.8333333333334
2015-07-15,716.6666666666666
2015-07-16,787.5
2015-07-17,875.0
2015-07-18,925.0
2015-07-19,1008.3333333333334
2015-07-20,970.8333333333334
2015-07-21,1204.1666666666667
2015-07-22,875.0
2015-07-23,875.0
2015-07-24,1029.1666666666667
2015-07-25,1250.0
2015-07-26,1225.0
2015-07-27,916.6666666666666
2015-07-28,841.6666666666666
2015-07-29,1116.6666666666667
2015-07-30,983.3333333333334
2015-07-31,654.1666666666666
2015-08-01,1470.8333333333333
2015-08-02,1104.1666666666667
2015-08-03,1270.8333333333333
2015-08-04,541.6666666666666
2015-08-05,1033.3333333333333
2015-08-06,762.5
2015-08-07,962.5
2015-08-08,762.5
2015-08-09,841.6666666666666
2015-08-10,816.6666666666666
2015-08-11,1687.5
2015-08-12,1095.8333333333333
2015-08-13,1254.1666666666667
2015-08-14,820.8333333333334
2015-08-15,604.1666666666666
2015-08-16,787.5
2015-08-17,1025.0
2015-08-18,791.6666666666666
2015-08-19,833.3333333333334
2015-08-20,662.5
2015-08-21,495.8333333333333
2015-08-22,675.0
2015-08-23,800.0
2015-08-24,466.6666666666667
2015-08-25,470.8333333333333
2015-08-26,450.0
2015-08-27,466.6666666666667
2015-08-28,500.0
2015-08-29,612.5
2015-08-30,1025.0
2015-08-31,750.0
2015-09-01,487.5
2015-09-02,408.3333333333333
2015-09-03,537.5
2015-09-04,1750.0
2015-09-05,720.8333333333334
2015-09-06,591.6666666666666
2015-09-07,720.8333333333334
2015-09-08,987.5
2015-09-09,787.5
2015-09-10,470.8333333333333
2015-09-11,350.0
2015-09-12,300.0
2015-09-13,558.3333333333334
2015-09-14,912.5
2015-09-15,1191.6666666666667
2015-09-16,1304.1666666666667
2015-09-17,1337.5
2015-09-18,1066.6666666666667
2015-09-19,562.5
2015-09-20,1187.5
2015-09-21,1204.1666666666667
2015-09-22,1491.6666666666667
2015-09-23,679.1666666666666
2015-09-24,1237.5
2015-09-25,616.6666666666666
2015-09-26,733.3333333333334
2015-09-27,787.5
2015-09-28,1341.6666666666667
2015-09-29,1141.6666666666667
2015-09-30,700.0
2015-10-01,325.0
2015-10-02,637.5
2015-10-03,620.8333333333334
2015-10-04,1425.0
2015-10-05,1883.3333333333333
2015-10-06,2175.0
2015-10-07,1954.1666666666667
2015-10-08,612.5
2015-10-09,900.0
2015-10-10,787.5
2015-10-11,250.0
2015-10-12,358.3333333333333
2015-10-13,754.1666666666666
2015-10-14,2245.8333333333335
2015-10-15,1633.3333333333333
2015-10-16,2333.3333333333335
2015-10-17,2770.8333333333335
2015-10-18,970.8333333333334
2015-10-19,900.0
2015-10-20,1475.0
2015-10-21,900.0
2015-10-22,770.8333333333334
2015-10-23,900.0
2015-10-24,1091.6666666666667
2015-10-25,750.0
2015-10-26,387.5
2015-10-27,454.1666666666667
2015-10-28,279.1666666666667
2015-10-29,258.3333333333333
2015-10-30,500.0
2015-10-31,858.3333333333334
2015-11-01,991.6666666666666
2015-11-02,1512.5
2015-11-03,2354.1666666666665
2015-11-04,1945.8333333333333
2015-11-05,1045.8333333333333
2015-11-06,383.3333333333333
2015-11-07,412.5
2015-11-08,737.5
2015-11-09,1837.5
2015-11-10,1504.1666666666667
2015-11-11,1958.3333333333333
2015-11-12,2379.1666666666665
2015-11-13,3000.0
2015-11-14,3450.0
