Date-Time,NO2
2013-12-03,68.30502083333333
2013-12-04,70.88837916666667
2013-12-05,46.491782182808684
2013-12-06,90.84525000000001
2013-12-07,122.27325833333333
2013-12-08,75.90100718280868
2013-12-09,24.884070833333336
2013-12-10,41.38505833333333
2013-12-11,37.17364468280868
2013-12-12,31.916666666666668
2013-12-13,52.875
2013-12-14,55.791666666666664
2013-12-15,54.416666666666664
2013-12-16,81.75
2013-12-17,47.04040718280868
2013-12-18,38.75
2013-12-19,51.582950000000004
2013-12-20,59.833333333333336
2013-12-21,77.54166666666667
2013-12-22,109.0
2013-12-23,100.95833333333333
2013-12-24,139.54166666666666
2013-12-25,97.5
2013-12-26,22.541666666666668
2013-12-27,46.15454583333334
2013-12-28,30.984933333333334
2013-12-29,89.45833333333333
2013-12-30,52.75
2013-12-31,56.5
2014-01-01,67.75
2014-01-02,96.45833333333333
2014-01-03,46.791666666666664
2014-01-04,82.875
2014-01-05,71.70833333333333
2014-01-06,74.125
2014-01-07,62.0
2014-01-08,18.083333333333332
2014-01-09,35.71643103228403
2014-01-10,74.5
2014-01-11,106.625
2014-01-12,37.916666666666664
2014-01-13,88.75
2014-01-14,85.54166666666667
2014-01-15,101.08333333333333
2014-01-16,125.41666666666667
2014-01-17,69.20833333333333
2014-01-18,71.33333333333333
2014-01-19,74.12904884947535
2014-01-20,18.041666666666668
2014-01-21,47.916666666666664
2014-01-22,95.79571551614201
2014-01-23,112.1411953979014
2014-01-24,86.91666666666667
2014-01-25,43.68286206456806
2014-01-26,41.791666666666664
2014-01-27,65.04166666666667
2014-01-28,37.004048849475346
2014-01-29,69.20833333333333
2014-01-30,36.375
2014-01-31,41.08738218280868
2014-02-01,54.375
2014-02-02,25.166666666666668
2014-02-03,28.707155161420143
2014-02-04,32.024293096852084
2014-02-05,38.833333333333336
2014-02-06,56.92071551614202
2014-02-07,41.791666666666664
2014-02-08,33.8830976989507
2014-02-09,21.295715516142014
2014-02-10,35.458333333333336
2014-02-11,83.21238218280868
2014-02-12,78.25404884947535
2014-02-13,76.00404884947535
2014-02-14,93.00404884947534
2014-02-15,107.92071551614201
2014-02-16,86.00404884947534
2014-02-17,60.71238218280868
2014-02-18,57.46643103228403
2014-02-19,61.0
2014-02-20,83.45833333333333
2014-02-21,98.00404884947534
2014-02-22,96.125
2014-02-23,86.5
2014-02-24,122.76214654842603
2014-02-25,114.48667527966076
2014-02-26,93.4988218280868
2014-02-27,22.25
2014-02-28,67.08333333333333
2014-03-01,58.458333333333336
2014-03-02,90.5
2014-03-03,99.08333333333333
2014-03-04,37.083333333333336
2014-03-05,43.541666666666664
2014-03-06,26.25
2014-03-07,50.254048849475346
2014-03-08,96.375
2014-03-09,75.58333333333333
2014-03-10,74.45833333333333
2014-03-11,90.16666666666667
2014-03-12,28.541666666666668
2014-03-13,43.166666666666664
2014-03-14,34.0
2014-03-15,104.83333333333333
2014-03-16,80.79166666666667
2014-03-17,63.708333333333336
2014-03-18,42.333333333333336
2014-03-19,55.208333333333336
2014-03-20,21.5
2014-03-21,46.0
2014-03-22,63.333333333333336
2014-03-23,82.0
2014-03-24,110.41666666666667
2014-03-25,112.875
2014-03-26,128.375
2014-03-27,128.66666666666666
2014-03-28,73.75
2014-03-29,32.625
2014-03-30,50.458333333333336
2014-03-31,75.08333333333333
2014-04-01,73.41666666666667
2014-04-02,62.25
2014-04-03,42.708333333333336
2014-04-04,44.333333333333336
2014-04-05,34.5
2014-04-06,65.29166666666667
2014-04-07,57.96238218280868
2014-04-08,87.51214654842603
2014-04-09,53.89119539790139
2014-04-10,51.34547988175938
2014-04-11,55.59952873123473
2014-04-12,75.13714654842605
2014-04-13,69.75404884947535
2014-04-14,83.29166666666667
2014-04-15,65.70833333333333
2014-04-16,72.70833333333333
2014-04-17,74.875
2014-04-18,58.416666666666664
2014-04-19,71.25
2014-04-20,57.708333333333336
2014-04-21,65.0
2014-04-22,63.5
2014-04-23,46.583333333333336
2014-04-24,49.375
2014-04-25,86.95833333333333
2014-04-26,24.208333333333332
2014-04-27,45.75
2014-04-28,49.42071551614202
2014-04-29,73.25
2014-04-30,62.041666666666664
2014-05-01,38.42071551614202
2014-05-02,22.916666666666668
2014-05-03,51.625
2014-05-04,22.37904884947535
2014-05-05,51.45715516142014
2014-05-06,57.953106311944794
2014-05-07,53.34143103228403
2014-05-08,55.75
2014-05-09,54.416666666666664
2014-05-10,50.33738218280868
2014-05-11,31.333333333333332
2014-05-12,52.458333333333336
2014-05-13,65.00404884947535
2014-05-14,33.708333333333336
2014-05-15,74.17071551614201
2014-05-16,58.33738218280868
2014-05-17,76.08333333333333
2014-05-18,68.0
2014-05-19,58.21238218280868
2014-05-20,51.25
2014-05-21,67.85404884947535
2014-05-22,70.96666666666667
2014-05-23,54.666666666666664
2014-05-24,48.333333333333336
2014-05-25,37.375
2014-05-26,68.33333333333333
2014-05-27,58.416666666666664
2014-05-28,64.33333333333333
2014-05-29,79.5
2014-05-30,81.75
2014-05-31,81.375
2014-06-01,31.458333333333332
2014-06-02,42.041666666666664
2014-06-03,57.916666666666664
2014-06-04,65.79166666666667
2014-06-05,55.137146548426045
2014-06-06,48.208333333333336
2014-06-07,39.791666666666664
2014-06-08,72.41666666666667
2014-06-09,50.041666666666664
2014-06-10,47.458333333333336
2014-06-11,40.375
2014-06-12,44.333333333333336
2014-06-13,49.333333333333336
2014-06-14,43.791666666666664
2014-06-15,62.625
2014-06-16,42.791666666666664
2014-06-17,38.125
2014-06-18,44.708333333333336
2014-06-19,47.541666666666664
2014-06-20,27.375
2014-06-21,35.5
2014-06-22,39.0
2014-06-23,46.958333333333336
2014-06-24,64.08333333333333
2014-06-25,55.208333333333336
2014-06-26,41.625
2014-06-27,46.625
2014-06-28,49.333333333333336
2014-06-29,55.083333333333336
2014-06-30,60.916666666666664
2014-07-01,46.583333333333336
2014-07-02,31.416666666666668
2014-07-03,52.195008612994094
2014-07-04,45.44905746246945
2014-07-05,44.041666666666664
2014-07-06,37.958333333333336
2014-07-07,52.083333333333336
2014-07-08,53.958333333333336
2014-07-09,56.458333333333336
2014-07-10,51.791666666666664
2014-07-11,51.71643103228403
2014-07-12,35.916666666666664
2014-07-13,51.333333333333336
2014-07-14,55.458333333333336
2014-07-15,33.416666666666664
2014-07-16,54.75
2014-07-17,49.666666666666664
2014-07-18,46.458333333333336
2014-07-19,35.90416666666667
2014-07-20,32.27916666666667
2014-07-21,29.833333333333332
2014-07-22,41.59143103228403
2014-07-23,72.625
2014-07-24,79.59143103228404
2014-07-25,51.083333333333336
2014-07-26,35.833333333333336
2014-07-27,31.166666666666668
2014-07-28,30.25
2014-07-29,28.875
2014-07-30,28.87904884947535
2014-07-31,42.791666666666664
2014-08-01,32.208333333333336
2014-08-02,40.708333333333336
2014-08-03,58.791666666666664
2014-08-04,41.958333333333336
2014-08-05,48.2650172259882
2014-08-06,32.74882182808681
2014-08-07,48.916666666666664
2014-08-08,47.916666666666664
2014-08-09,49.0
2014-08-10,38.791666666666664
2014-08-11,53.125
2014-08-12,63.916666666666664
2014-08-13,35.329166666666666
2014-08-14,52.75
2014-08-15,60.791666666666664
2014-08-16,64.79166666666667
2014-08-17,33.375
2014-08-18,43.125
2014-08-19,43.375
2014-08-20,37.862500000000004
2014-08-21,52.458333333333336
2014-08-22,67.875
2014-08-23,75.29166666666667
2014-08-24,31.0
2014-08-25,43.71238218280868
2014-08-26,67.20833333333333
2014-08-27,74.20833333333333
2014-08-28,64.89166666666667
2014-08-29,38.75
2014-08-30,60.708333333333336
2014-08-31,31.916666666666668
2014-09-01,60.775
2014-09-02,31.25404884947535
2014-09-03,43.875
2014-09-04,74.08738218280868
2014-09-05,53.833333333333336
2014-09-06,54.916666666666664
2014-09-07,62.5
2014-09-08,26.625
2014-09-09,53.166666666666664
2014-09-10,67.04166666666667
2014-09-11,75.16666666666667
2014-09-12,63.166666666666664
2014-09-13,68.84430170984619
2014-09-14,58.09717238740834
2014-09-15,56.61454595722292
2014-09-16,78.29166666666667
2014-09-17,64.20833333333333
2014-09-18,75.37904884947535
2014-09-19,66.16666666666667
2014-09-20,67.25
2014-09-21,54.291666666666664
2014-09-22,74.83333333333333
2014-09-23,48.083333333333336
2014-09-24,36.541666666666664
2014-09-25,58.875
2014-09-26,67.08333333333333
2014-09-27,58.166666666666664
2014-09-28,70.56595976351875
2014-09-29,42.3819195270375
2014-09-30,47.254048849475346
2014-10-01,66.04166666666667
2014-10-02,53.5
2014-10-03,66.95833333333333
2014-10-04,46.333333333333336
2014-10-05,43.879048849475346
2014-10-06,57.75
2014-10-07,101.375
2014-10-08,131.54166666666666
2014-10-09,119.12904884947534
2014-10-10,104.0
2014-10-11,70.375
2014-10-12,29.75404884947535
2014-10-13,41.625
2014-10-14,74.54571551614201
2014-10-15,54.916666666666664
2014-10-16,62.041666666666664
2014-10-17,118.625
2014-10-18,140.375
2014-10-19,119.875
2014-10-20,82.875
2014-10-21,63.916666666666664
2014-10-22,78.70833333333333
2014-10-23,94.04976436561736
2014-10-24,111.08333333333333
2014-10-25,113.20833333333333
2014-10-26,49.041666666666664
2014-10-27,65.625
2014-10-28,74.0
2014-10-29,112.08333333333333
2014-10-30,124.13309769895069
2014-10-31,71.48954595722292
2014-11-01,62.333333333333336
2014-11-02,34.32083333333333
2014-11-03,64.29976436561736
2014-11-04,98.41666666666667
2014-11-05,65.79166666666667
2014-11-06,28.333333333333332
2014-11-07,59.458333333333336
2014-11-08,73.5
2014-11-09,71.20833333333333
2014-11-10,88.00404884947534
2014-11-11,49.674764365617364
2014-11-12,19.75404884947535
2014-11-13,58.291666666666664
2014-11-14,68.75
2014-11-15,124.92071551614201
2014-11-16,76.29166666666667
2014-11-17,48.166666666666664
2014-11-18,94.70833333333333
2014-11-19,130.47857758071007
2014-11-20,136.9450086129941
2014-11-21,102.55786206456806
2014-11-22,65.66666666666667
2014-11-23,98.0
2014-11-24,80.29166666666667
2014-11-25,98.16666666666667
2014-11-26,129.95833333333334
2014-11-27,63.8830976989507
2014-11-28,80.33333333333333
2014-11-29,106.58333333333333
2014-11-30,43.166666666666664
2014-12-01,19.375
2014-12-02,56.97047988175938
2014-12-03,33.125
2014-12-04,23.291666666666668
2014-12-05,55.34547988175938
2014-12-06,82.75
2014-12-07,53.833333333333336
2014-12-08,66.125
2014-12-09,127.58333333333333
2014-12-10,72.17476436561736
2014-12-11,38.34143103228403
2014-12-12,27.083333333333332
2014-12-13,55.125
2014-12-14,91.5
2014-12-15,56.958333333333336
2014-12-16,18.083333333333332
2014-12-17,77.16666666666667
2014-12-18,93.29976436561736
2014-12-19,46.18286206456806
2014-12-20,33.541666666666664
2014-12-21,37.125
2014-12-22,94.375
2014-12-23,90.375
2014-12-24,36.583333333333336
2014-12-25,56.666666666666664
2014-12-26,96.97857758071007
2014-12-27,140.21238218280868
2014-12-28,117.79166666666667
2014-12-29,109.75
2014-12-30,68.29166666666667
2014-12-31,17.083333333333332
2015-01-01,55.0
2015-01-02,70.20833333333333
2015-01-03,117.91666666666667
2015-01-04,123.79166666666667
2015-01-05,69.625
2015-01-06,47.666666666666664
2015-01-07,80.29166666666667
2015-01-08,113.375
2015-01-09,83.79166666666667
2015-01-10,133.83333333333334
2015-01-11,49.0
2015-01-12,74.54166666666667
2015-01-13,107.04166666666667
2015-01-14,113.125
2015-01-15,131.5
2015-01-16,47.75
2015-01-17,64.08333333333333
2015-01-18,64.675
2015-01-19,70.70833333333333
2015-01-20,83.41666666666667
2015-01-21,41.166666666666664
2015-01-22,96.54166666666667
2015-01-23,133.91666666666666
2015-01-24,76.66666666666667
2015-01-25,61.083333333333336
2015-01-26,49.208333333333336
2015-01-27,36.754048849475346
2015-01-28,58.25
2015-01-29,47.416666666666664
2015-01-30,29.083333333333332
2015-01-31,54.291666666666664
2015-02-01,81.33333333333333
2015-02-02,101.125
2015-02-03,65.45833333333333
2015-02-04,23.458333333333332
2015-02-05,44.75
2015-02-06,94.5
2015-02-07,23.75
2015-02-08,35.666666666666664
2015-02-09,91.125
2015-02-10,118.33333333333333
2015-02-11,57.208333333333336
2015-02-12,53.708333333333336
2015-02-13,92.33333333333333
2015-02-14,130.66666666666666
2015-02-15,136.54166666666666
2015-02-16,57.416666666666664
2015-02-17,29.291666666666668
2015-02-18,35.291666666666664
2015-02-19,41.708333333333336
2015-02-20,39.916666666666664
2015-02-21,29.25
2015-02-22,18.416666666666668
2015-02-23,37.666666666666664
2015-02-24,65.16666666666667
2015-02-25,37.25
2015-02-26,26.458333333333332
2015-02-27,35.125
2015-02-28,46.375
2015-03-01,48.958333333333336
2015-03-02,62.333333333333336
2015-03-03,11.375
2015-03-04,33.458333333333336
2015-03-05,68.92476436561736
2015-03-06,90.70833333333333
2015-03-07,95.625
2015-03-08,61.666666666666664
2015-03-09,18.341431032284028
2015-03-10,42.583333333333336
2015-03-11,66.41666666666667
2015-03-12,80.20833333333333
2015-03-13,68.91666666666667
2015-03-14,86.95833333333333
2015-03-15,91.83333333333333
2015-03-16,95.16666666666667
2015-03-17,73.29166666666667
2015-03-18,57.208333333333336
2015-03-19,93.66666666666667
2015-03-20,60.666666666666664
2015-03-21,37.125
2015-03-22,23.208333333333332
2015-03-23,53.541666666666664
2015-03-24,73.0
2015-03-25,89.04166666666667
2015-03-26,61.875
2015-03-27,60.157390795802776
2015-03-28,36.333333333333336
2015-03-29,83.95833333333333
2015-03-30,77.20833333333333
2015-03-31,60.95774424737673
2015-04-01,60.129048849475346
2015-04-02,31.625
2015-04-03,36.458333333333336
2015-04-04,44.041666666666664
2015-04-05,39.5
2015-04-06,18.708333333333332
2015-04-07,30.875
2015-04-08,56.166666666666664
2015-04-09,71.875
2015-04-10,81.41666666666667
2015-04-11,54.708333333333336
2015-04-12,16.041666666666668
2015-04-13,28.166666666666668
2015-04-14,75.70833333333333
2015-04-15,91.0
2015-04-16,20.625
2015-04-17,65.83333333333333
2015-04-18,102.75
2015-04-19,41.333333333333336
2015-04-20,55.708333333333336
2015-04-21,53.083333333333336
2015-04-22,61.791666666666664
2015-04-23,57.708333333333336
2015-04-24,55.5
2015-04-25,82.75
2015-04-26,56.0
2015-04-27,53.75
2015-04-28,45.875
2015-04-29,61.458333333333336
2015-04-30,54.291666666666664
2015-05-01,55.875
2015-05-02,33.208333333333336
2015-05-03,31.833333333333332
2015-05-04,24.25
2015-05-05,41.875
2015-05-06,31.625
2015-05-07,41.625
2015-05-08,47.375
2015-05-09,35.0
2015-05-10,48.541666666666664
2015-05-11,39.25
2015-05-12,55.958333333333336
2015-05-13,88.66666666666667
2015-05-14,32.958333333333336
2015-05-15,30.416666666666668
2015-05-16,51.458333333333336
2015-05-17,51.75
2015-05-18,47.0
2015-05-19,25.0
2015-05-20,24.458333333333332
2015-05-21,45.583333333333336
2015-05-22,55.79571551614202
2015-05-23,67.58333333333333
2015-05-24,68.16666666666667
2015-05-25,54.424764365617364
2015-05-26,39.1330976989507
2015-05-27,35.291666666666664
2015-05-28,43.041666666666664
2015-05-29,61.916666666666664
2015-05-30,51.541666666666664
2015-05-31,53.75
2015-06-01,53.09143103228403
2015-06-02,31.75
2015-06-03,39.583333333333336
2015-06-04,54.916666666666664
2015-06-05,49.416666666666664
2015-06-06,28.291666666666668
2015-06-07,38.541666666666664
2015-06-08,43.25
2015-06-09,62.041666666666664
2015-06-10,42.0
2015-06-11,36.166666666666664
2015-06-12,32.583333333333336
2015-06-13,24.375
2015-06-14,41.375
2015-06-15,55.041666666666664
2015-06-16,68.47452873123473
2015-06-17,48.541666666666664
2015-06-18,35.25
2015-06-19,34.708333333333336
2015-06-20,44.291666666666664
2015-06-21,51.166666666666664
2015-06-22,47.333333333333336
2015-06-23,48.625
2015-06-24,48.625
2015-06-25,64.91666666666667
2015-06-26,28.416666666666668
2015-06-27,35.458333333333336
2015-06-28,38.458333333333336
2015-06-29,48.416666666666664
2015-06-30,37.875
2015-07-01,44.458333333333336
2015-07-02,30.625
2015-07-03,40.625
2015-07-04,52.25
2015-07-05,47.333333333333336
2015-07-06,40.291666666666664
2015-07-07,41.916666666666664
2015-07-08,38.5
2015-07-09,41.458333333333336
2015-07-10,34.083333333333336
2015-07-11,42.625
2015-07-12,53.416666666666664
2015-07-13,45.75
2015-07-14,32.625
2015-07-15,52.5
2015-07-16,30.375
2015-07-17,37.916666666666664
2015-07-18,34.5
2015-07-19,39.166666666666664
2015-07-20,33.166666666666664
2015-07-21,39.958333333333336
2015-07-22,43.0
2015-07-23,53.166666666666664
2015-07-24,61.458333333333336
2015-07-25,47.916666666666664
2015-07-26,42.458333333333336
2015-07-27,41.0
2015-07-28,32.333333333333336
2015-07-29,49.25
2015-07-30,27.916666666666668
2015-07-31,24.625
2015-08-01,55.041666666666664
2015-08-02,31.083333333333332
2015-08-03,37.666666666666664
2015-08-04,34.041666666666664
2015-08-05,41.595479881759374
2015-08-06,27.541666666666668
2015-08-07,38.0
2015-08-08,37.291666666666664
2015-08-09,36.25
2015-08-10,44.125
2015-08-11,38.916666666666664
2015-08-12,38.083333333333336
2015-08-13,44.333333333333336
2015-08-14,38.791666666666664
2015-08-15,43.875
2015-08-16,48.833333333333336
2015-08-17,38.875
2015-08-18,43.791666666666664
2015-08-19,43.666666666666664
2015-08-20,30.5
2015-08-21,30.041666666666668
2015-08-22,21.583333333333332
2015-08-23,22.666666666666668
2015-08-24,23.875
2015-08-25,30.875
2015-08-26,24.958333333333332
2015-08-27,27.0
2015-08-28,31.583333333333332
2015-08-29,24.208333333333332
2015-08-30,27.75
2015-08-31,28.75
2015-09-01,20.0
2015-09-02,23.291666666666668
2015-09-03,26.541666666666668
2015-09-04,26.916666666666668
2015-09-05,25.833333333333332
2015-09-06,33.708333333333336
2015-09-07,49.458333333333336
2015-09-08,64.5
2015-09-09,55.083333333333336
2015-09-10,38.583333333333336
2015-09-11,30.541666666666668
2015-09-12,29.75
2015-09-13,51.666666666666664
2015-09-14,66.5
2015-09-15,74.125
2015-09-16,84.90739079580278
2015-09-17,89.77429309685209
2015-09-18,64.66666666666667
2015-09-19,49.625
2015-09-20,48.791666666666664
2015-09-21,70.20833333333333
2015-09-22,61.875
2015-09-23,51.375
2015-09-24,60.708333333333336
2015-09-25,43.75
2015-09-26,52.25
2015-09-27,67.0
2015-09-28,52.666666666666664
2015-09-29,52.583333333333336
2015-09-30,46.333333333333336
2015-10-01,24.791666666666668
2015-10-02,52.416666666666664
2015-10-03,49.458333333333336
2015-10-04,92.66666666666667
2015-10-05,102.25
2015-10-06,106.20833333333333
2015-10-07,102.5
2015-10-08,42.05263504317952
2015-10-09,58.09717238740834
2015-10-10,52.57287929055625
2015-10-11,23.083333333333332
2015-10-12,47.96238218280868
2015-10-13,82.41666666666667
2015-10-14,107.75
2015-10-15,112.79166666666667
2015-10-16,139.95833333333334
2015-10-17,154.5
2015-10-18,54.625
2015-10-19,65.04166666666667
2015-10-20,74.29166666666667
2015-10-21,42.625
2015-10-22,47.375
2015-10-23,65.5
2015-10-24,59.754048849475346
2015-10-25,60.708333333333336
2015-10-26,34.333333333333336
2015-10-27,43.041666666666664
2015-10-28,28.666666666666668
2015-10-29,22.291666666666668
2015-10-30,50.458333333333336
2015-10-31,68.20833333333333
2015-11-01,79.85357758071007
2015-11-02,95.16666666666667
2015-11-03,106.125
2015-11-04,122.41666666666667
2015-11-05,63.791666666666664
2015-11-06,23.458333333333332
2015-11-07,20.791666666666668
2015-11-08,46.458333333333336
2015-11-09,62.166666666666664
2015-11-10,62.083333333333336
2015-11-11,61.125
2015-11-12,62.46238218280868
2015-11-13,78.00404884947535
2015-11-14,85.875
2015-11-15,77.0
2015-11-16,71.91666666666667
2015-11-17,60.458333333333336
2015-11-18,62.83738218280868
2015-11-19,72.16666666666667
2015-11-20,55.75
2015-11-21,44.42071551614202
2015-11-22,38.541666666666664
2015-11-23,43.04453734422882
2015-11-24,61.33215516142014
2015-11-25,44.708333333333336
2015-11-26,36.083333333333336
2015-11-27,105.58333333333333
2015-11-28,109.5
2015-11-29,114.29166666666667
2015-11-30,136.125
2015-12-01,134.41666666666666
2015-12-02,24.803813215092706
2015-12-03,18.75
2015-12-04,44.291666666666664
2015-12-05,69.04166666666667
2015-12-06,114.25
2015-12-07,107.45833333333333
2015-12-08,103.79166666666667
2015-12-09,115.375
